Countrycode	Timezone	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	AirQualityStationNatCode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	ObservationDateBegin	ObservationDateEnd	Projection	Longitude	Latitude	Altitude	MeasurementType	AirQualityStationType	AirQualityStationArea	EquivalenceDemonstrated	MeasurementEquipment	InletHeight	BuildingDistance	KerbDistance
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_00486_100	SPP-BEVN093_00486_1	SAM-BEVN093_00486	H3C-(CH2)3-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/486	2005-12-22 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_06005_100	SPP-BEVN093_06005_1	SAM-BEVN093_06005	H2C=CH-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6005	2005-12-22 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_06006_100	SPP-BEVN093_06006_1	SAM-BEVN093_06006	trans-H3C-CH=CH-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6006	2005-12-22 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_06007_100	SPP-BEVN093_06007_1	SAM-BEVN093_06007	cis-H3C-CH=CH-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6007	2005-12-22 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_06008_100	SPP-BEVN093_06008_1	SAM-BEVN093_06008	H2C=CH-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6008	2005-12-22 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_06011_100	SPP-BEVN093_06011_1	SAM-BEVN093_06011	1,2,4-C6H3(CH3)3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6011	2008-01-01 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN093	BEVN093	50N093	SPO-BEVN093_06013_100	SPP-BEVN093_06013_1	SAM-BEVN093_06013	1,3,5-C6H3(CH3)3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6013	2008-01-01 00:00:00.0000000		EPSG:4979	5.2351686547741	50.2744775113489	265	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00020_100	SPP-BEVN100_00020_1	SAM-BEVN100_00020	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00021_100	SPP-BEVN100_00021_1	SAM-BEVN100_00021	C6H5-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00024_100	SPP-BEVN100_00024_1	SAM-BEVN100_00024	CH2=CH-CH=CH2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/24	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00082_100	SPP-BEVN100_00082_1	SAM-BEVN100_00082	trans-H3C-HC=CH-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/82	2008-01-01 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00316_100	SPP-BEVN100_00316_1	SAM-BEVN100_00316	(CH3)2-CH-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/316	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00394_100	SPP-BEVN100_00394_1	SAM-BEVN100_00394	H3C-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/394	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00431_100	SPP-BEVN100_00431_1	SAM-BEVN100_00431	C6H5-C2H5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00441_100	SPP-BEVN100_00441_1	SAM-BEVN100_00441	C7H16	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/441	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00443_100	SPP-BEVN100_00443_1	SAM-BEVN100_00443	C6H14	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/443	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00449_100	SPP-BEVN100_00449_1	SAM-BEVN100_00449	(CH3)3-C-CH2-CH-(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/449	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00450_100	SPP-BEVN100_00450_1	SAM-BEVN100_00450	H3C-CH2-CH(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/450	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00451_100	SPP-BEVN100_00451_1	SAM-BEVN100_00451	CH2=CH-C(CH3)=CH2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/451	2008-01-01 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00464_100	SPP-BEVN100_00464_1	SAM-BEVN100_00464	m,p-C6H4(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/464	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00475_100	SPP-BEVN100_00475_1	SAM-BEVN100_00475	C8H18	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/475	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00482_100	SPP-BEVN100_00482_1	SAM-BEVN100_00482	o-C6H4-(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_00486_100	SPP-BEVN100_00486_1	SAM-BEVN100_00486	H3C-(CH2)3-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/486	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_06005_100	SPP-BEVN100_06005_1	SAM-BEVN100_06005	H2C=CH-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6005	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_06006_100	SPP-BEVN100_06006_1	SAM-BEVN100_06006	trans-H3C-CH=CH-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6006	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_06007_100	SPP-BEVN100_06007_1	SAM-BEVN100_06007	cis-H3C-CH=CH-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6007	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_06008_100	SPP-BEVN100_06008_1	SAM-BEVN100_06008	H2C=CH-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6008	2001-10-02 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_06011_100	SPP-BEVN100_06011_1	SAM-BEVN100_06011	1,2,4-C6H3(CH3)3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6011	2008-01-01 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN100	BEVN100	50N100	SPO-BEVN100_06013_100	SPP-BEVN100_06013_1	SAM-BEVN100_06013	1,3,5-C6H3(CH3)3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6013	2008-01-01 00:00:00.0000000		EPSG:4979	4.59476276215587	50.0956834345907	225	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00020_100	SPP-BEVN113_00020_1	SAM-BEVN113_00020	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00021_100	SPP-BEVN113_00021_1	SAM-BEVN113_00021	C6H5-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00024_100	SPP-BEVN113_00024_1	SAM-BEVN113_00024	CH2=CH-CH=CH2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/24	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00082_100	SPP-BEVN113_00082_1	SAM-BEVN113_00082	trans-H3C-HC=CH-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/82	2008-01-01 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00316_100	SPP-BEVN113_00316_1	SAM-BEVN113_00316	(CH3)2-CH-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/316	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00394_100	SPP-BEVN113_00394_1	SAM-BEVN113_00394	H3C-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/394	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00431_100	SPP-BEVN113_00431_1	SAM-BEVN113_00431	C6H5-C2H5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00441_100	SPP-BEVN113_00441_1	SAM-BEVN113_00441	C7H16	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/441	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00443_100	SPP-BEVN113_00443_1	SAM-BEVN113_00443	C6H14	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/443	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00449_100	SPP-BEVN113_00449_1	SAM-BEVN113_00449	(CH3)3-C-CH2-CH-(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/449	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00450_100	SPP-BEVN113_00450_1	SAM-BEVN113_00450	H3C-CH2-CH(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/450	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00451_100	SPP-BEVN113_00451_1	SAM-BEVN113_00451	CH2=CH-C(CH3)=CH2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/451	2008-01-01 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00464_100	SPP-BEVN113_00464_1	SAM-BEVN113_00464	m,p-C6H4(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/464	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00475_100	SPP-BEVN113_00475_1	SAM-BEVN113_00475	C8H18	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/475	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00482_100	SPP-BEVN113_00482_1	SAM-BEVN113_00482	o-C6H4-(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_00486_100	SPP-BEVN113_00486_1	SAM-BEVN113_00486	H3C-(CH2)3-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/486	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_06005_100	SPP-BEVN113_06005_1	SAM-BEVN113_06005	H2C=CH-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6005	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_06006_100	SPP-BEVN113_06006_1	SAM-BEVN113_06006	trans-H3C-CH=CH-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6006	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_06007_100	SPP-BEVN113_06007_1	SAM-BEVN113_06007	cis-H3C-CH=CH-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6007	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_06008_100	SPP-BEVN113_06008_1	SAM-BEVN113_06008	H2C=CH-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6008	2001-10-02 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_06011_100	SPP-BEVN113_06011_1	SAM-BEVN113_06011	1,2,4-C6H3(CH3)3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6011	2008-01-01 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN113	BEVN113	50N113	SPO-BEVN113_06013_100	SPP-BEVN113_06013_1	SAM-BEVN113_06013	1,3,5-C6H3(CH3)3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6013	2008-01-01 00:00:00.0000000		EPSG:4979	5.59301691406644	50.0270290177478	510	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00020_100	SPP-BEVN132_00020_1	SAM-BEVN132_00020	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00021_100	SPP-BEVN132_00021_1	SAM-BEVN132_00021	C6H5-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00024_100	SPP-BEVN132_00024_1	SAM-BEVN132_00024	CH2=CH-CH=CH2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/24	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00082_100	SPP-BEVN132_00082_1	SAM-BEVN132_00082	trans-H3C-HC=CH-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/82	2008-01-01 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00316_100	SPP-BEVN132_00316_1	SAM-BEVN132_00316	(CH3)2-CH-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/316	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00394_100	SPP-BEVN132_00394_1	SAM-BEVN132_00394	H3C-CH2-CH2-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/394	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00431_100	SPP-BEVN132_00431_1	SAM-BEVN132_00431	C6H5-C2H5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
BE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	BE.CELINE-IRCEL.AQ	NET-Wallonia	STA-BEVN132	BEVN132	50N132	SPO-BEVN132_00441_100	SPP-BEVN132_00441_1	SAM-BEVN132_00441	C7H16	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/441	2001-10-02 00:00:00.0000000		EPSG:4979	5.63039774060914	49.7192811882818	375	automatic	background	rural	ref		3	-999	-999
